id|@~customer_id|@~address|@~city|@~province|@~created_at
928|@~557|@~Jl. Abdul Muis No. 8|@~Magelang|@~Sumatera Utara|@~2026-03-15 02:45:51.570
929|@~814|@~Gg. Yos Sudarso No. 2|@~Denpasar|@~Maluku|@~2026-01-21 20:17:19.010
930|@~40|@~Gang Siliwangi No. 1|@~Cimahi|@~Papua Barat|@~2026-01-20 08:20:32.233
931|@~351|@~Gg. Moch. Ramdan No. 25|@~Kota Administrasi Jakarta Selatan|@~Sumatera Selatan|@~2026-01-05 05:51:28.151
932|@~337|@~Gg. BKR No. 4|@~Tanjungbalai|@~DI Yogyakarta|@~2026-01-06 06:31:49.422
933|@~130|@~Jalan Moch. Toha No. 06|@~Meulaboh|@~Sulawesi Tengah|@~2026-03-30 23:24:24.625
934|@~449|@~Gang Dipatiukur No. 81|@~Bekasi|@~Jambi|@~2026-01-03 03:29:27.775
935|@~679|@~Gg. Sentot Alibasa No. 0|@~Tegal|@~Sulawesi Barat|@~2026-01-11 12:03:38.345
936|@~252|@~Jalan Tubagus Ismail No. 380|@~Cilegon|@~Sulawesi Barat|@~2026-03-18 15:23:42.486
937|@~77|@~Gang Wonoayu No. 9|@~Pangkalpinang|@~Sumatera Utara|@~2026-03-26 08:54:23.613
938|@~636|@~Jl. Rajawali Timur No. 322|@~Tanjungbalai|@~Papua|@~2026-04-01 07:48:18.193
939|@~746|@~Gang Rumah Sakit No. 5|@~Magelang|@~Lampung|@~2026-01-10 22:37:44.017
940|@~776|@~Jalan PHH. Mustofa No. 85|@~Ambon|@~Riau|@~2026-02-05 04:24:33.642
941|@~555|@~Gg. Kutisari Selatan No. 76|@~Solok|@~Nusa Tenggara Barat|@~2026-01-29 22:35:17.074
942|@~25|@~Gang PHH. Mustofa No. 85|@~Pontianak|@~Sumatera Selatan|@~2026-03-05 22:00:46.528
943|@~388|@~Jl. Ciumbuleuit No. 57|@~Kotamobagu|@~Jawa Timur|@~2026-02-12 16:05:04.950
944|@~946|@~Gang Dr. Djunjunan No. 901|@~Kota Administrasi Jakarta Barat|@~Kepulauan Riau|@~2026-02-20 11:03:14.853
945|@~207|@~Gang Rumah Sakit No. 60|@~Tangerang Selatan|@~Maluku Utara|@~2026-02-19 08:38:50.775
946|@~861|@~Gg. Gedebage Selatan No. 07|@~Gorontalo|@~Sulawesi Tenggara|@~2026-02-27 03:37:55.829
947|@~929|@~Jalan Wonoayu No. 2|@~Binjai|@~Maluku Utara|@~2026-02-23 02:59:02.146
948|@~250|@~Gg. Astana Anyar No. 210|@~Kota Administrasi Jakarta Pusat|@~Riau|@~2026-02-03 06:52:47.648
949|@~619|@~Jalan Dr. Djunjunan No. 47|@~Bau-Bau|@~Jambi|@~2026-01-06 22:14:41.133
950|@~706|@~Jl. Indragiri No. 838|@~Tangerang|@~Sulawesi Barat|@~2026-02-25 22:37:01.921
951|@~763|@~Jl. Kebonjati No. 717|@~Padang Sidempuan|@~Gorontalo|@~2026-03-02 11:14:32.825
952|@~436|@~Gang Pasir Koja No. 862|@~Kota Administrasi Jakarta Utara|@~Bali|@~2026-01-22 05:42:26.615
953|@~96|@~Gang W.R. Supratman No. 819|@~Blitar|@~Bali|@~2026-02-11 07:31:53.409
954|@~927|@~Jl. Cihampelas No. 6|@~Surakarta|@~Sulawesi Utara|@~2026-03-24 17:25:49.319
955|@~593|@~Jalan Rumah Sakit No. 36|@~Depok|@~Maluku|@~2026-03-24 16:05:22.859
956|@~736|@~Gang Asia Afrika No. 933|@~Kendari|@~Lampung|@~2026-01-30 10:56:29.981
957|@~187|@~Gang W.R. Supratman No. 138|@~Tual|@~Sulawesi Tengah|@~2026-03-20 16:40:52.878
958|@~182|@~Jl. Cempaka No. 6|@~Banjar|@~DI Yogyakarta|@~2026-04-01 12:44:20.057
959|@~544|@~Gg. Yos Sudarso No. 153|@~Samarinda|@~Maluku Utara|@~2026-03-23 08:59:23.872
960|@~922|@~Gg. Asia Afrika No. 673|@~Bukittinggi|@~Nusa Tenggara Barat|@~2026-03-08 02:50:58.106
961|@~725|@~Gg. M.T Haryono No. 8|@~Kupang|@~Sumatera Utara|@~2026-01-21 23:49:14.004
962|@~770|@~Gang Pasirkoja No. 43|@~Magelang|@~Kepulauan Riau|@~2026-03-09 00:49:13.080
963|@~468|@~Gang Asia Afrika No. 34|@~Mojokerto|@~Sulawesi Tengah|@~2026-02-24 02:13:09.026
964|@~65|@~Gg. Cikapayang No. 6|@~Blitar|@~DI Yogyakarta|@~2026-01-29 12:59:59.191
965|@~989|@~Gang Jend. A. Yani No. 49|@~Metro|@~Sulawesi Selatan|@~2026-02-24 08:39:17.996
966|@~13|@~Jalan Veteran No. 362|@~Bekasi|@~DKI Jakarta|@~2026-03-25 10:06:39.243
967|@~401|@~Gang Bangka Raya No. 714|@~Padang Sidempuan|@~Sulawesi Tenggara|@~2026-03-03 14:09:02.656
968|@~800|@~Jl. W.R. Supratman No. 322|@~Tangerang Selatan|@~Maluku Utara|@~2026-03-18 09:24:19.231
969|@~159|@~Gang Cikutra Timur No. 38|@~Jayapura|@~Sulawesi Barat|@~2026-03-17 09:30:19.154
970|@~126|@~Gang Erlangga No. 3|@~Pasuruan|@~Sumatera Barat|@~2026-01-31 13:59:29.631
971|@~794|@~Gg. Gardujati No. 268|@~Parepare|@~Bengkulu|@~2026-02-25 17:45:24.872
972|@~703|@~Jl. Sukabumi No. 454|@~Pasuruan|@~Gorontalo|@~2026-03-02 10:42:17.834
973|@~982|@~Jalan Pasirkoja No. 802|@~Cirebon|@~Kepulauan Riau|@~2026-01-06 14:19:48.475
974|@~332|@~Jalan Monginsidi No. 2|@~Surabaya|@~Bengkulu|@~2026-01-25 19:03:33.255
975|@~848|@~Gang Stasiun Wonokromo No. 211|@~Sabang|@~Kalimantan Utara|@~2026-01-21 07:13:29.056
976|@~212|@~Jl. Medokan Ayu No. 21|@~Banda Aceh|@~Bengkulu|@~2026-01-20 15:35:05.395
977|@~608|@~Gang Kutai No. 6|@~Parepare|@~Jawa Timur|@~2026-02-02 18:31:32.375
978|@~771|@~Gg. S. Parman No. 470|@~Surabaya|@~Banten|@~2026-02-20 11:31:32.386
979|@~731|@~Jalan Moch. Ramdan No. 21|@~Purwokerto|@~Maluku Utara|@~2026-02-16 04:24:34.165
980|@~311|@~Gg. Sukajadi No. 087|@~Kota Administrasi Jakarta Selatan|@~Sumatera Utara|@~2026-01-18 08:53:03.954
981|@~418|@~Gg. Kapten Muslihat No. 73|@~Tanjungpinang|@~Sulawesi Selatan|@~2026-04-01 14:36:45.613
982|@~965|@~Gg. Sukabumi No. 02|@~Kota Administrasi Jakarta Timur|@~Aceh|@~2026-03-22 15:44:05.545
983|@~370|@~Jalan Jend. A. Yani No. 055|@~Depok|@~Kalimantan Selatan|@~2026-03-14 15:58:31.498
984|@~905|@~Jl. Veteran No. 9|@~Kota Administrasi Jakarta Timur|@~Kalimantan Tengah|@~2026-03-24 16:15:01.700
985|@~539|@~Gang BKR No. 620|@~Pekalongan|@~DI Yogyakarta|@~2026-03-16 17:36:31.705
986|@~828|@~Gg. Pelajar Pejuang No. 38|@~Kota Administrasi Jakarta Selatan|@~Kalimantan Utara|@~2026-02-07 10:27:03.762
987|@~825|@~Jl. Surapati No. 90|@~Tebingtinggi|@~Banten|@~2026-01-24 12:58:43.122
988|@~369|@~Jl. HOS. Cokroaminoto No. 3|@~Tual|@~Sulawesi Tenggara|@~2026-01-20 18:45:16.886
989|@~408|@~Jalan Otto Iskandardinata No. 82|@~Bekasi|@~Maluku Utara|@~2026-01-21 09:33:52.596
990|@~360|@~Gang Rungkut Industri No. 7|@~Palangkaraya|@~Papua|@~2026-02-28 20:21:08.416
991|@~55|@~Jl. Sentot Alibasa No. 05|@~Kupang|@~Kepulauan Bangka Belitung|@~2026-01-18 18:20:16.155
992|@~542|@~Gg. Pelajar Pejuang No. 606|@~Mojokerto|@~Papua|@~2026-01-19 10:20:24.207
993|@~399|@~Jl. Yos Sudarso No. 1|@~Bau-Bau|@~Jawa Tengah|@~2026-02-11 00:00:40.525
994|@~19|@~Jalan Surapati No. 2|@~Meulaboh|@~DI Yogyakarta|@~2026-01-05 10:54:33.920
995|@~389|@~Jl. Soekarno Hatta No. 681|@~Surabaya|@~Nusa Tenggara Barat|@~2026-03-20 04:02:10.161
996|@~718|@~Gang Pasirkoja No. 97|@~Magelang|@~DI Yogyakarta|@~2026-01-21 11:55:24.705
997|@~577|@~Jalan Moch. Ramdan No. 4|@~Parepare|@~Bengkulu|@~2026-03-10 06:27:15.519
998|@~20|@~Jl. Sukabumi No. 267|@~Jambi|@~Kalimantan Timur|@~2026-03-28 17:04:41.369
999|@~393|@~Gg. Ahmad Yani No. 62|@~Tangerang|@~Gorontalo|@~2026-03-10 01:34:39.576
1000|@~707|@~Gang Kebonjati No. 44|@~Sabang|@~Sulawesi Selatan|@~2026-03-04 18:15:14.413
